MovieID;Title;Genre;ReleaseYear;ReleaseDate;Country;BudgetUSD;US_BoxOfficeUSD;Global_BoxOfficeUSD;Opening_Day_SalesUSD;One_Week_SalesUSD;IMDbRating;RottenTomatoesScore;NumVotesIMDb;NumVotesRT;Director;LeadActor
11487;Down someone vote;Comedy;1974;21/5/1974;India;324205277;460890419;1128681771;76507186;244694212;69;46;3089;203;Jessica Singh;Amy Gomez
11488;About including;Sci-Fi;2009;26/3/2009;India;337451776;2080275;337451776;39826203;124633752;42;29;2410;114;Courtney Reynolds;Alexandra Benitez
11489;Deal;Drama;2003;9/10/2003;USA;49024669;26567834;49024669;3293636;13494168;63;50;251;431;Megan Sharp;Daryl Douglas
11490;When compare;Drama;2006;18/9/2006;UK;33981081;77659614;111546221;1979367;44668642;81;82;1483;1382;Sonya Clark;Becky Kerr
11491;This perform decide;Romance;2013;9/1/2013;South Korea;1755387169;293332131;7303471131;788348008;1185908779;86;100;3046;50;John Jones;James Nichols
11492;Company chair position;Romance;1984;23/11/1984;USA;16553775;39366417;70528094;7611959;15792806;64;75;11541;280;Jeffrey Myers MD;Nicole Morales
11493;Day news last;Romance;2006;29/10/2006;Australia;60280003;170268626;269013726;4755966;100182455;57;67;1163;72;David Perez;Vincent Suarez
11494;Prove always;Thriller;2024;3/10/2024;USA;911669981;652380469;1272397567;176152686;374321981;53;60;1328;50;Faith Franklin;Stephanie Cervantes
11495;Suddenly sea region;Comedy;1995;19/3/1995;France;473016161;1389322922;2002102674;223093072;644086631;56;70;8338;589;Julie Maxwell;Benjamin Walters
11496;Make beyond;Drama;2003;11/10/2003;France;188634886;117825465;188634886;29851888;51400008;1;0;2524;1565;Francisco Ford;Sandra Farmer
11497;Event example certainly;Drama;2018;26/9/2018;USA;10314828;24554508;46307702;4012002;10352933;72;85;11376;1641;Jessica Singh;Eric Cooper
11498;Dinner necessary class;Romance;2014;4/1/2014;USA;1403765231;3629077139;6034200344;511061538;2070105126;57;70;145;462;Jonathan Evans;John Strickland
11499;Learn six;Drama;2007;23/2/2007;USA;241979485;132863626;241979485;23090006;61078959;53;51;21600;202;David Morris;Robin Dawson
11500;Quality country hard;Romance;1968;1/8/1968;India;909204613;1622792813;3163463394;341524625;751142074;66;59;62083;1471;Karen Robinson;Shannon Hunt
11501;Structure understand affect;Thriller;1994;10/1/1994;Canada;924526527;91668067;1594735141;239725613;435925164;58;57;5698;449;Robin Hooper;Christina Jones
11502;Forward moment;Action;2001;25/3/2001;USA;40022452;45874443;107497171;5073237;18686718;73;67;1348;214;David Hall;Christopher Hanson
11503;Center among information;Action;1952;13/7/1952;USA;74663078;44455059;107706536;12223111;20108205;53;41;2873;133;Michael Chung;Stephanie Moore
11504;Six east;Drama;2002;22/8/2002;Germany;66508177;102176323;172851104;11536257;5182269;47;47;14334;1403;David Rosales;Donald Benson
11505;Nor baby several;Comedy;1997;4/11/1997;USA;460673094;347108915;599644871;86180807;200776908;34;32;3104;5943;Suzanne Gonzalez;Stephanie Stokes
11506;End nice power;Documentary;1975;26/8/1975;Japan;334914654;598387967;1424226991;150564577;303330471;81;76;2529;50;Oscar Santos;Mathew Castillo
11507;Book;Horror;2020;8/4/2020;USA;1048243576;2754028939;4509472885;618133028;1575096503;73;59;8131;4767;Sharon Wilson;Joshua Willis
11508;Staff again;Documentary;1999;5/10/1999;USA;406907582;774568172;1682255115;163419836;334237692;44;54;5708;1732;Raymond Morris;Christopher Rodgers
11509;Move;Drama;1970;7/1/1970;USA;122062279;167122536;293720964;25586696;70533456;5;57;8765;50;Ryan Tate;Nicholas Richards
11510;Return speech;Horror;1999;20/8/1999;USA;441387575;525704796;911052708;77279854;28875263;51;50;436;1707;Stephanie Hayes;Shawna Bryant
11511;Forward beyond;Horror;2016;23/5/2016;USA;35130755;63095146;112594995;12776187;36880925;82;77;2517;338;Kim Watkins;Dr. Edward Smith
11512;Partner force school;Comedy;1987;7/8/1987;USA;663728614;1675127532;2651351397;284218992;713768828;75;74;3062;8460;Francisco Ford;Kimberly Smith
11513;Bad;Comedy;1989;1/1/1989;India;306509845;482147044;1155328049;105452594;273386112;71;71;1210;625;Jordan Orozco;Mary Wolfe
11514;Now will last;Horror;2019;21/8/2019;France;1719578387;3967584976;7467241548;950578141;2275934032;48;47;2147;334;Maria Lane;Christina Buchanan
11515;International guess job;Drama;2011;23/3/2011;Japan;237883403;107248076;250999652;15614305;61406407;86;78;510;355;Mark Moody;Mary Wolfe
11516;Turn produce;Sci-Fi;1986;5/8/1986;USA;332040371;320132827;786780234;95737585;141085282;72;63;21290;222;Karen Robinson;Jennifer Leach
11517;Fly baby;Comedy;2018;24/6/2018;USA;2212725487;4066364956;7784218952;1010899738;2110822642;53;51;3325;239;Mr. Drew Clark Jr.;Brandi Moon
11518;Woman tax;Comedy;2008;22/7/2008;USA;2501057579;1746520319;2501057579;352627575;994997955;65;73;4186;77;Melanie Olson;Christopher Green
11519;Popular about;Comedy;1981;27/10/1981;Germany;1421735694;2849819509;4790092153;845360957;115877546;53;57;9713;604;Brenda Smith;Anna Vasquez
11520;Forward beyond;Comedy;2023;29/6/2023;Japan;19759578;554117603;853113112;121601717;313156985;37;38;37584;5322;Anthony Henry;Dennis Perry
11521;Message body;Documentary;1973;5/8/1973;South Korea;827109459;1014581568;1510622403;173376469;450954058;37;33;241;1170;Vanessa Fox;Jeffrey Jenkins
11522;Offer break;Comedy;1995;14/10/1995;USA;70383386;327856632;70383386;72442465;143269297;62;72;809;1764;Suzanne Gonzalez;Jacqueline Cooper
11523;Beyond responsibility;Thriller;2005;17/6/2005;USA;24413396;471332928;785682332;4805077;196568909;49;37;23452;50;Joshua Morales;Eric Nelson
11524;Suddenly poor her;Thriller;1981;6/12/1981;USA;8912079819;1159526457;228543825;2509965566;5244646482;62;56;9646;1125;Jerry Owens;Sharon Riley
11525;Lot significant gun;Drama;2004;21/5/2004;France;643102391;983958372;2160794899;240030208;508451329;66;72;17016;278;Seth Whitehead;Chad Santiago
11526;Resource president last;Horror;1999;21/8/1999;USA;146662717;87806292;146662717;22772712;5236941;88;73;1495;114;Jennifer Atkinson;Stephanie Stokes
11527;Low might side;Comedy;2019;8/3/2019;USA;16208783;150254299;279965374;41992758;66699394;43;46;1943;134;David Perez;Seth Johnson
11528;Mind energy;Comedy;2022;2/3/2022;USA;2818431;616538659;1173002656;94135875;319009903;69;66;177;161;Karen Robinson;Jamie Chavez
11529;Candidate;Drama;2001;30/12/2001;USA;1614675288;3517505777;774872025;926661896;1614185134;73;75;36225;1010;Melissa Cohen;Noah Harrison
11530;Boy appear;Documentary;1998;22/9/1998;USA;140708604;404248754;643307878;5404898;236872763;34;34;88832;128;Jerry Owens;Mark Smith
11531;Indicate chance choose;Thriller;2015;10/8/2015;Germany;70369623;9104972;220481548;21058889;42940787;86;91;3176;5762;Sean Howard;Pamela Lopez
11532;Room your;Horror;2000;21/6/2000;USA;41285339;48127335;81462649;9223221;26383002;33;27;44037;255;Melissa Cohen;Brittany James
11533;Blue however;Horror;2020;21/6/2020;USA;546211103;695133595;1254965399;70388147;296724462;75;86;7081;219;Crystal Harris;Morgan King
11534;Indeed begin detail;Horror;2024;16/1/2024;USA;3016999599;508543941;9679469918;74235071;2808285222;72;75;8878;351;Ryan Tate;Stephanie Ferrell
11535;Or meeting;Documentary;1981;7/1/1981;Japan;564949632;817144067;1252233136;162113449;439770371;62;48;3157;87;Darlene Murphy;Nathan Nelson
11536;Camera voice write;Comedy;1954;29/5/1954;USA;999549309;1454130221;2150527524;418714757;749919424;55;56;2420;1964;Dr. Jonathan Long;Jeffrey Haley
11537;Mind expect however measure;Drama;1980;18/2/1980;USA;7336912;82346483;124289709;19195173;37924434;56;51;20927;1453;William Carpenter;Sandra Spears
11538;House assume yard;Drama;1951;17/2/1951;USA;8315973;48155156;109792071;11766394;24953069;8;91;2727;154;Tracy Tucker;Christopher Rodgers
11539;Activity social remember;Horror;1990;20/8/1990;India;62983671;42383137;86541019;9721003;18835922;46;55;8094;1669;Jerry Owens;Amy Gomez
11540;Mind recently;Romance;1988;14/1/1988;China;6262703857;175988919;3072592092;2070829196;8234552858;87;70;5106;942;Anthony Henry;Lauren Richards
11541;Wonder;Drama;2008;13/3/2008;USA;213116226;101567467;250815073;14873308;41566597;57;68;1458;50;Brenda Smith;Sierra Brooks
11542;Join season;Horror;1986;24/1/1986;USA;85997716;19334887;361529983;25216475;81047035;72;78;3604;50;David Morris;Timothy George
11543;Wonder lawyer with;Drama;2018;1/6/2018;China;134894296;255972414;451428402;26100381;114260454;55;67;2238;1465;Alyssa Adams;George Green
11544;Popular college;Comedy;2016;26/4/2016;USA;95846602;274934778;435056568;48382503;1468481;63;63;955;113;Joshua Morales;Mark Morris
11545;Discover open yeah;Comedy;2013;7/8/2013;USA;1934619607;3649396079;874245932;92751605;1979375155;69;66;6639;1396;Kayla Young;Elizabeth Holmes
11546;Against step;Drama;1993;15/11/1993;Canada;362671146;56282027;956113258;98871598;260670109;7;70;1193;10550;Diane Skinner;Tracy Williams
11547;Call relate down;Documentary;1994;20/11/1994;USA;46252391;113847907;179916159;32649349;61670897;59;39;280;311;David Perez;Mark Jones
11548;Check take;Action;2012;10/12/2012;USA;3586724943;1465545055;3586724943;416237255;634873597;78;74;15127;1359;David Hall;Adam Montes
11549;Pull writer recognize new;Horror;2003;3/12/2003;USA;297585496;493845251;938185061;14106509;294786638;54;55;66177;63;David Lee;Logan Martin
11550;Amount picture various;Comedy;1991;20/4/1991;USA;22552683;32897492;62197869;7757515;13356183;48;59;1414;452;Mr. Jorge Anderson;Holly Jones
11551;Level generation my;Romance;1961;14/5/1961;USA;357452676;199042089;380885711;44576889;88511286;5;42;2148;50;Bryan Murray;April Murphy
11552;Live whose;Action;1972;16/11/1972;USA;4271814955;4823374369;9467546867;730086378;2056129376;63;68;9295;166;Amber Anderson;Stephanie Cervantes
11553;Hotel possible;Action;1995;11/1/1995;USA;1286250747;1537516308;3510177614;329178369;783024272;4;34;15488;80;Paul Weiss;Meredith Williams
11554;Discussion issue summer;Romance;1988;7/7/1988;Canada;201128226;174093688;318294653;44909711;98924682;51;39;10550;598;Ryan Tate;Christopher Green
11555;Crime prepare discussion American;Romance;2021;8/11/2021;Germany;154231873;416936249;730235859;124424091;206203425;43;52;7687;74;Manuel Benton;Theresa Cooley
11556;Never capital situation;Action;2007;17/8/2007;USA;1153756572;565071901;1185064344;73222862;305347605;61;68;7437;367;Claudia Smith;Darren Jones
11557;Management total;Comedy;2024;1/11/2024;USA;88963124;59726797;88963124;16168821;33505723;55;65;2296;188;Benjamin Hudson;Brittany Kelly
11558;For rock administration final;Comedy;2016;9/2/2016;USA;444895238;744449696;1554752434;13945613;304328764;68;64;3165;50;Mark Moody;Andrew Walker PhD
11559;Push;Comedy;1958;13/10/1958;France;3070680578;1975709365;3253977893;343873257;1163256744;53;70;281;704;Hannah Camacho;Patricia Keller
11560;Position of nation;Comedy;2024;1/7/2024;UK;123043979;117718467;237159108;24965585;57965647;8;100;3361;75;Christian Hernandez;William Brooks
11561;Season different loss;Comedy;2024;16/6/2024;UK;861070886;909070319;137480643;1343386;46481301;77;85;4766;9837;Michael Chung;Sydney Jordan
11562;Everybody provide skin occur;Comedy;2012;24/3/2012;USA;508126304;1349458642;2503262806;331657231;705549979;65;69;4104;1528;Maria Lane;Cameron Pineda
11563;Few on middle;Sci-Fi;1995;9/11/1995;USA;4394457;34612228;49524236;7154128;18581796;77;79;3605;313;Paul Weiss;Shawna Bryant
11564;Throughout help able;Horror;1978;20/10/1978;USA;62925196;725192554;1529727169;10801999;420005397;51;74;9063;6623;Darrell Carlson;Ashley Pena
11565;Grow;Drama;2016;15/5/2016;Japan;50082021;27409771;50082021;5584689;16104276;71;76;67233;50;Oscar Santos;Eric Nelson
11566;Senior indicate example;Drama;2024;10/11/2024;USA;400566507;557059867;964289007;139545579;245851634;88;97;28082;1444;Kelsey Ellis;James Nichols
11567;Soon condition spring;Romance;2012;9/9/2012;UK;22222766;17982776;27085373;4689779;7621558;84;87;9187;50;Mrs. Hannah Campbell DDS;Jason Ramos
11568;Front whose loss;Drama;2024;16/7/2024;USA;208151806;278468665;518341945;32663196;131189648;55;81;1332;149;James Miller;Jennifer Hendricks
11569;Boy choice;Horror;2008;22/4/2008;India;527755293;763260063;1153726873;99006884;3875313;64;50;1762;50;William Banks;Joseph Leon
11570;Simple goal leave;Comedy;2023;22/4/2023;USA;139643439;399847651;586177822;64501433;198625524;6;59;6791;281;Mr. Drew Clark Jr.;Christopher Rodgers
11571;Myself;Horror;1971;24/11/1971;USA;1955802618;3825162247;8899578965;828372325;1818670608;91;96;345;2470;Amber Anderson;Jessica Scott
11572;Bad;Drama;2023;3/6/2023;USA;884593497;477528455;884593497;142195879;261312627;69;67;232;51;Mr. Drew Clark Jr.;Seth Smith
11573;Subject about process;Drama;2018;2/4/2018;USA;433610696;675418084;1646995829;99594504;395260317;46;50;15134;3941;Sophia Gomez;William Prince
11574;Building significant;Thriller;1959;23/8/1959;USA;263802416;302871245;746863713;33522914;179175422;54;65;19886;1852;Troy Cochran;Noah Harrison
11575;Its college center think;Sci-Fi;2006;10/8/2006;USA;911766189;1338233587;2874422919;23081992;649336552;48;48;1305;474;Andrew Chambers;Holly Jones
11576;Within leg;Sci-Fi;1963;10/1/1963;USA;285931797;727910699;1095505488;111856707;385911195;72;64;20252;711;Anthony Henry;Melissa Lopez
11577;Space moment;Documentary;1977;12/1/1977;USA;81002718;198349852;381067189;39297433;109485951;72;85;4194;59;Melissa Cohen;Robert Reynolds
11578;Like in drug;Comedy;1988;15/9/1988;USA;186278;15324562;31849482;413335;6948765;71;74;1716;1476;Caitlin Brewer;Ashley French
11579;Bank;Horror;1976;11/2/1976;USA;127904123;189569708;308090236;40521465;10419962;5;60;440;19839;Andrew Chambers;William Crawford
11580;Almost;Drama;2022;31/5/2022;USA;111134705;53736977;111134705;6503848;2939204;63;56;17984;768;Patricia Munoz;Michael Martinez
11581;Stand score;Horror;1982;14/9/1982;USA;137360243;125459319;273835043;22792721;59256392;76;76;458;661;Courtney Reynolds;Lucas Collins
11582;Away lot every call;Romance;2024;26/10/2024;USA;25545643;452420861;668545394;97554844;21296628;77;79;1601;50;James Wright;Richard Mata
11583;No local;Documentary;2001;8/5/2001;USA;398173632;1113886715;1737832183;312251554;540939289;58;40;2096;4087;Abigail Robles;Tonya Campbell
11584;Nice ten general;Thriller;2012;27/1/2012;USA;339716447;931159463;1356223542;137418919;421228821;74;69;369;221;Jeremy Davis;Stephanie Cervantes
11585;Could once remain;Comedy;2025;17/1/2025;Australia;1296290229;3232269998;5980053236;797264532;1324081919;72;65;6306;145;Sara Higgins;Timothy George
11586;Successful local;Horror;1983;23/9/1983;USA;695389209;326116331;695389209;96743007;150654503;62;62;2674;16306;Courtney Reynolds;Dominique Aguirre
11587;Sometimes think;Comedy;1997;6/5/1997;USA;12266786;349806645;520892076;69479219;195617179;67;54;1939;156;Colleen Willis;Nathan Nelson
11588;Girl every;Drama;1997;20/6/1997;Japan;40101658;95331138;138004179;25065891;38751293;7;69;3433;260;Rachel Kirby;Mark Crosby
11589;Late deep set;Action;1981;20/8/1981;India;40740714;1012595881;1856169542;232795492;592085206;6;43;21710;1244;Raymond Morris;Logan Martin
11590;Major card rich network;Comedy;1997;30/11/1997;USA;103831428;118657569;219116938;19526019;64054185;54;48;17213;9951;Michael Manning;Brenda Gomez
11591;Structure order capital;Drama;2020;19/10/2020;UK;835481222;545326717;1111497228;135209565;286787348;62;61;862;50;Dr. Jonathan Long;Cynthia Little
11592;Middle;Sci-Fi;1990;19/1/1990;USA;5855294091;1229035858;2898384355;2906129255;6736799044;51;51;153;2444;Christopher Roach;Teresa Santos PhD
11593;Finish;Action;1999;16/6/1999;USA;449100523;901281834;2226499551;124022528;382132077;51;71;6219;69;William Banks;Thomas Hill
11594;Own memory ten;Thriller;2014;7/7/2014;USA;28346023;50370309;118715471;14087434;28098421;71;65;787;83;Diana Davis;Ashley Gilmore
11595;Air model peace;Action;1981;30/5/1981;USA;302893559;478728057;1034771556;63527499;198301717;8;92;48823;726;Karen Robinson;David Lopez
11596;Not himself rule;Sci-Fi;2016;12/5/2016;Germany;191253999;268611036;458944092;76420554;122585005;76;81;15185;893;Patricia Munoz;Stephen Clark
11597;Large over the;Drama;2024;19/10/2024;USA;18432031;60439673;8661558;17764967;33428925;5;45;5638;541;Denise Horne;Anna Vasquez
11598;Claim;Romance;2025;14/2/2025;USA;166837907;257349657;388591922;56476842;136360923;72;65;3705;1092;Patricia Munoz;Matthew Simmons
11599;Against coach officer;Drama;1989;18/11/1989;USA;100213582;232782072;431196175;29268058;13260916;6;49;14599;609;Melissa Cohen;Michelle Thomas
11600;Ahead doctor Republican;Sci-Fi;1988;6/10/1988;USA;4339185884;113340321;1806107442;3333068428;6179292349;48;70;9824;1574;Emily Miller;Alyssa Wolfe
11601;Read who;Horror;1999;26/5/1999;USA;672119243;1241319186;2350424861;297120071;58834713;95;93;2500;50;Mrs. Hannah Campbell DDS;Ashley French
11602;Town budget;Horror;1973;24/1/1973;USA;2368833701;5966150877;933502587;1188903929;3110922045;65;70;3230;2121;Raymond Morris;John Ross
11603;Compare break meeting;Documentary;2005;17/1/2005;Canada;258214568;24598022;372303759;28341764;111695262;64;80;4376;122;Jessica Gonzalez;Christina Jones
11604;Democrat;Documentary;2018;26/4/2018;USA;21140739;373415396;775265226;58536712;15541531;68;65;1131;137;Renee Campbell;Mrs. Margaret Smith
11605;Contain seven;Documentary;2008;24/1/2008;USA;237762661;204857291;498994797;36902727;109799868;5;51;8971;1383;Robert Webster;Patrick Barnett
11606;Edge;Documentary;2015;5/4/2015;Canada;247619957;368406364;549102111;77951192;180018534;78;84;3531;1062;Adriana Campbell;Daryl Douglas
11607;Lose clearly list;Romance;1989;17/5/1989;USA;33965328;2211663;43454682;5262132;12777393;49;65;2679;109;William Walker;Richard Davis
11608;Business third;Comedy;2006;2/4/2006;USA;588260594;654757386;1304373413;100152864;329211681;84;94;21631;190;Jennifer Henry;Logan Martin
11609;Activity fish above;Drama;2019;21/2/2019;India;4743571;126451721;183947351;13401667;67686561;51;66;2313;2030;Melissa Cohen;Sarah Ross
11610;Model mind help total;Action;1987;3/8/1987;USA;116785932;20177002;425380088;26111239;100336354;33;39;5142;11920;Judy Walker;Joy Huber
11611;South middle;Thriller;2003;14/3/2003;USA;1470864344;1383726508;278762884;242141887;607674062;4;65;346;777;Rachel Kirby;Andrew Lyons
11612;Station investment;Drama;1982;20/9/1982;USA;2319868329;4780760024;1118006698;831790636;2469621198;48;42;2910;281;James Wright;Lucas Collins
